rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
1516,2000,Healthcare,Zhu Yiwen & family,59,Shanghai,Healthcare,China,True,Yes,M,1964-01-01 00:00:00
1575,1900,Diversified,Roberto Angelini Rossi,74,Santiago,"Forestry, mining",Chile,False,Yes,M,1948-07-30 00:00:00
1575,1900,Energy,Mika Anttonen,56,Helsinki,Oil & gas,Finland,True,Yes,M,1966-12-18 00:00:00
1575,1900,Sports,David Blitzer,53,New York,Sports,United States,True,Unknown,M,1969-09-07 00:00:00
1575,1900,Finance & Investments,Julio Bozano,87,Rio de Janeiro,Banking,Brazil,True,No,M,1936-02-01 00:00:00
1575,1900,Energy,Nikolai Buinov,55,Irkutsk,"Oil, gas",Russia,True,Yes,M,1967-07-09 00:00:00
1575,1900,Fashion & Retail,Nicola Bulgari,82,Rome,Luxury goods,Italy,False,Unknown,M,1941-01-16 00:00:00
1575,1900,Fashion & Retail,"Howard Butt, III. & family",71,San Antonio,Supermarkets,United States,False,Unknown,M,1952-04-04 00:00:00
1575,1900,Fashion & Retail,Stephen Butt & family,67,,Supermarkets,United States,False,Unknown,M,1955-05-24 00:00:00
1575,1900,Fashion & Retail,Jianxing Che,56,Shanghai,Furniture retailing,China,True,No,M,1966-07-18 00:00:00
1575,1900,Manufacturing,Huxiong Chen,52,Shanghai,Stationery,China,True,No,M,1970-07-01 00:00:00
1575,1900,Energy,Chen Qiongxiang,0,Ningde,Batteries,China,True,No,F,
1575,1900,Technology,Chen Zhisong,57,Xiamen,Communication equipment,China,True,No,M,1966-01-07 00:00:00
1575,1900,Diversified,Manas Chiaravanond,0,Bangkok,Diversified,Thailand,False,Yes,M,
1575,1900,Diversified,Prathip Chiravanond,74,Bangkok,Diversified,Thailand,False,Unknown,M,1948-10-21 00:00:00
1575,1900,Food & Beverage,Alexandra Daitch,60,Old Lyme,Cargill,United States,False,No,F,1963-01-01 00:00:00
1575,1900,Food & Beverage,Sol Daurella,57,Madrid,Coca-Cola bottler,Spain,False,Yes,F,1966-01-01 00:00:00
1575,1900,Sports,Mark Davis,67,Henderson,Las Vegas Raiders,United States,False,Unknown,M,1955-05-18 00:00:00
1575,1900,Finance & Investments,James Dinan,63,North Salem,Hedge funds,United States,True,Unknown,M,1959-05-22 00:00:00
1575,1900,Healthcare,Dong Fan,53,Zhuhai,Medical devices,China,True,No,M,
1575,1900,Automotive,Fritz Draexlmaier,0,Landshut,Auto parts,Germany,False,Yes,M,
1575,1900,Diversified,Bulent Eczacibasi,73,Istanbul,"Pharmaceuticals, diversified",Turkey,False,Yes,M,1949-12-25 00:00:00
1575,1900,Diversified,Faruk Eczacibasi,68,Istanbul,"Pharmaceuticals, diversified",Turkey,False,Yes,M,1954-06-15 00:00:00
1575,1900,Diversified,Eduardo Eurnekian,90,Buenos Aires,"Airports, investments",Argentina,True,Yes,M,1932-12-04 00:00:00
1575,1900,Real Estate,David Fong,65,Hong Kong,Real estate,Hong Kong,False,Unknown,M,1957-05-29 00:00:00
1575,1900,Fashion & Retail,Guo Zhenyu & family,59,Kunming,Cosmetics,Canada,True,No,M,1963-11-01 00:00:00
1575,1900,Manufacturing,Surjit Kumar Gupta,81,Delhi,Electrical equipment,India,False,Yes,M,1942-01-13 00:00:00
1575,1900,Diversified,Caroline Hagen Kjos,39,Wollerau,Conglomerate,Norway,False,No,F,1984-01-01 00:00:00
1575,1900,Finance & Investments,Roberto Hernandez Ramirez,81,Mexico City,"Banking, investments",Mexico,True,Unknown,M,1942-03-24 00:00:00
1575,1900,Technology,Reid Hoffman,55,Palo Alto,LinkedIn,United States,True,No,M,1967-08-05 00:00:00
1575,1900,Manufacturing,Hu Rongda & family,64,Jinhua,Chemicals,China,True,Yes,M,1959-01-01 00:00:00
1575,1900,Real Estate,"B. Wayne Hughes, Jr.",63,Jackson,Storage facilities,United States,False,No,M,1959-05-27 00:00:00
1575,1900,Real Estate,Hui Wing Mau,72,Hong Kong,Real estate,Hong Kong,True,No,M,1950-07-01 00:00:00
1575,1900,Finance & Investments,Scott Kapnick,64,Naples,Private equity,United States,True,Yes,M,1959-02-09 00:00:00
1575,1900,Finance & Investments,Richard Kayne,77,Santa Monica,Investments,United States,True,Yes,M,1946-01-01 00:00:00
1575,1900,Finance & Investments,Dominika Kulczyk,45,London,Diversified,Poland,False,Yes,F,1977-07-30 00:00:00
1575,1900,Finance & Investments,Edward Lampert,60,Miami Beach,Sears,United States,True,Yes,M,1962-07-19 00:00:00
1575,1900,Diversified,Somsri Lamsam,0,Bangkok,Diversified,Thailand,False,Unknown,M,
1575,1900,Food & Beverage,James Leprino,85,Indian Hills,Cheese,United States,False,No,M,1937-11-22 00:00:00
1575,1900,Real Estate,David Lichtenstein,61,Monsey,Real estate,United States,True,Unknown,M,1961-11-21 00:00:00
1575,1900,Real Estate,Lin Dingqiang & family,56,Beijing,Real estate,Hong Kong,True,Unknown,M,1966-10-01 00:00:00
1575,1900,Food & Beverage,Sarah MacMillan,69,Los Angeles,Cargill,United States,False,No,F,1954-01-01 00:00:00
1575,1900,Telecom,Strive Masiyiwa,62,London,Telecom,Zimbabwe,True,No,M,1961-01-29 00:00:00
1575,1900,Fashion & Retail,Robert Miller,89,Hong Kong,Retail,United Kingdom,True,No,M,1933-05-23 00:00:00
1575,1900,Technology,Simon Nixon,55,"St. Brelade, Jersey",Price comparison website,United Kingdom,True,Yes,M,1967-08-01 00:00:00
1575,1900,Food & Beverage,Kentaro Ogawa,74,Tokyo,Restaurants,Japan,True,Yes,M,1948-07-01 00:00:00
1575,1900,Manufacturing,Ajay Parekh,65,Mumbai,Adhesives,India,False,No,M,1957-06-23 00:00:00
1575,1900,Manufacturing,Narendrakumar Parekh,84,Mumbai,Adhesives,India,False,No,M,1938-04-17 00:00:00
1575,1900,Finance & Investments,Jennifer Pritzker,72,Chicago,"Hotels, investments",United States,False,No,F,1950-08-13 00:00:00
1575,1900,Fashion & Retail,G. Rajendran,80,Chennai,Jewellery,India,True,Yes,M,1942-10-05 00:00:00
1575,1900,Manufacturing,Ren Jianhua,66,Hangzhou,Kitchen appliances,China,True,No,M,1956-08-01 00:00:00
1575,1900,Finance & Investments,Larry Robbins,53,Alpine,Hedge funds,United States,True,Unknown,M,1969-10-21 00:00:00
1575,1900,Construction & Engineering,Dwight Schar,81,Palm Beach,"Homebuilding, NFL team",United States,True,Unknown,M,1942-02-08 00:00:00
1575,1900,Energy,Shao Jianxiong,0,Hangzhou,Photovoltaics,China,True,Yes,M,
1575,1900,Manufacturing,Qinxiang Shao,68,Hangzhou,Diversified,China,True,Yes,M,1954-09-01 00:00:00
1575,1900,Technology,Hua Shen,60,Jiaxing,Semiconductors,United States,True,No,M,1963-01-01 00:00:00
1575,1900,Manufacturing,Shi Wen-long,95,Tainan,Plastics,Taiwan,True,No,M,1928-02-01 00:00:00
1575,1900,Finance & Investments,Peter Sondakh,73,Surabaya,Investments,Indonesia,True,No,M,1950-02-26 00:00:00
1575,1900,Food & Beverage,Lucy Stitzer,63,Greenwich,Cargill,United States,False,No,F,1960-01-01 00:00:00
1575,1900,Diversified,Elizabeth Sy,70,Manila,Diversified,Philippines,False,No,F,1952-06-01 00:00:00
1575,1900,Manufacturing,Hermanto Tanoko,60,Surabaya,Paints,Indonesia,False,Yes,M,1962-09-17 00:00:00
1575,1900,Construction & Engineering,Mehmet Sinan Tara,64,Istanbul,Construction,Turkey,False,Yes,M,1958-05-24 00:00:00
1575,1900,Fashion & Retail,Masateru Uno & family,76,Fukuoka,Drugstores,Japan,True,No,M,1947-02-06 00:00:00
1575,1900,Energy,Vardis Vardinoyannis & family,90,Athens,Oil and gas,Greece,True,Yes,M,1933-01-01 00:00:00
1575,1900,Real Estate,Jitendra Virwani,57,Bangalore,Real estate,India,False,No,M,1966-02-18 00:00:00
1575,1900,Real Estate,Wang Chaobin,67,Zhengzhou,Real estate,China,True,Unknown,M,1956-01-01 00:00:00
1575,1900,Fashion & Retail,Wang Ren-sheng,91,Zhengzhou,Retail,Taiwan,True,No,M,1931-12-01 00:00:00
1575,1900,Food & Beverage,Charlotte Colket Weber,80,Hobe Sound,Campbell Soup,United States,False,Yes,F,1942-11-19 00:00:00
1575,1900,Healthcare,Xie Juhua & family,72,Nanjing,Pharmaceuticals,China,False,No,F,1951-01-01 00:00:00
1575,1900,Manufacturing,Chuanhua Xu & family,88,Hangzhou,"Chemicals, logistics",China,True,No,M,1935-01-01 00:00:00
1575,1900,Finance & Investments,Gavril Yushvaev & family,65,,"Precious metals, real estate",Russia,True,Yes,M,1957-07-23 00:00:00
1575,1900,Diversified,Zhang Hongwei,68,Beijing,"Oil, banking",China,True,No,M,1954-12-26 00:00:00
1575,1900,Manufacturing,Anita Zucker,71,Charleston,Chemicals,United States,False,Yes,F,1952-01-19 00:00:00
1647,1800,Technology,Cameron Adams,43,Sydney,Software,Australia,True,No,M,1979-12-26 00:00:00
1647,1800,Fashion & Retail,Will Adderley,51,,Home furnishings,United Kingdom,False,Yes,M,1972-03-04 00:00:00
1647,1800,Diversified,Faisal Bin Qassim Al Thani,75,Doha,"Hotels, diversified",Qatar,True,No,M,1948-01-01 00:00:00
1647,1800,Sports,Leslie Alexander,79,Houston,Sports team,United States,True,Unknown,M,1943-06-30 00:00:00
1647,1800,Real Estate,Masaaki Arai,57,Tokyo,Home sales,Japan,True,No,M,1965-10-29 00:00:00
1647,1800,Fashion & Retail,Sabrina Benetton,49,Treviso,"Fashion retail, investments",Italy,False,Yes,F,1973-10-04 00:00:00
1647,1800,Technology,Sanjeev Bikhchandani,59,Delhi,Internet,India,True,No,M,1963-06-29 00:00:00
1647,1800,Finance & Investments,O. Francis Biondi,58,New York,Hedge funds,United States,True,Unknown,M,1964-07-04 00:00:00
1647,1800,Energy,Alejandro Bulgheroni,78,Manantiales,Oil & gas,Argentina,False,No,M,1944-11-01 00:00:00
1647,1800,Food & Beverage,R.G. Chandramogan,74,Chennai,Dairy,India,True,No,M,1949-03-01 00:00:00
1647,1800,Diversified,Binod Chaudhary,67,Kathmandu,Diversified,Nepal,False,Yes,M,1955-04-14 00:00:00
1647,1800,Technology,Parker Conrad,42,San Francisco,Software,United States,True,Unknown,M,1980-04-13 00:00:00
1647,1800,Technology,Tim Cook,62,Cupertino,Apple,United States,True,No,M,1960-11-01 00:00:00
1647,1800,Finance & Investments,Mark Coombs,62,London,Finance,United Kingdom,True,Unknown,M,1961-01-01 00:00:00
1647,1800,Media & Entertainment,John de Mol,68,Blaricum,TV programs,Netherlands,True,Unknown,M,1955-03-24 00:00:00
1647,1800,Construction & Engineering,D. Leopoldo Del Pino,60,Madrid,Construction,Spain,False,No,M,1962-07-30 00:00:00
1647,1800,Technology,Diao Zhizhong,59,Beijing,Software,China,True,Yes,M,1963-11-06 00:00:00
1647,1800,Healthcare,Robert Duggan,78,Clearwater,Pharmaceuticals,United States,True,No,M,1944-04-28 00:00:00
1647,1800,Sports,James France,78,Daytona Beach,"Nascar, racing",United States,False,Unknown,M,1944-10-24 00:00:00
1647,1800,Healthcare,Phillip Frost,86,Miami Beach,Pharmaceuticals,United States,True,No,M,1936-11-11 00:00:00
1647,1800,Finance & Investments,Jayme Garfinkel & family,77,Sao Paulo,Insurance,Brazil,False,Yes,M,1945-11-30 00:00:00
1647,1800,Food & Beverage,Christopher Goldsbury,80,San Antonio,Salsa,United States,False,Unknown,M,1943-01-01 00:00:00
1647,1800,Healthcare,Yusuf Hamied,86,Mumbai,Pharmaceuticals,India,False,No,M,1936-07-26 00:00:00
1647,1800,Finance & Investments,Brian Higgins,58,New York,Hedge funds,United States,True,Unknown,M,1965-02-08 00:00:00
1647,1800,Real Estate,Wei Huang,63,Hangzhou,Real estate,China,True,Yes,M,1959-09-30 00:00:00
1647,1800,Automotive,Yintai Jiang & family,72,Shanghai,Auto parts,China,True,Yes,M,1950-07-30 00:00:00
1647,1800,Healthcare,Lei Jin,57,Changchun,Pharmaceuticals,China,True,Yes,M,1965-08-01 00:00:00
1647,1800,Healthcare,Jin Lei & family,68,Beijing,Medical equipment,China,True,Yes,M,1954-09-23 00:00:00
1647,1800,Technology,Valentin Kipyatkov,46,Peyia,Software,Cyprus,True,No,M,1976-06-05 00:00:00
1647,1800,Diversified,Koo Kwang-mo,45,Seoul,LG,South Korea,False,Yes,M,1978-01-23 00:00:00
1647,1800,Technology,George Kurtz,52,Paradise Valley,Security software,United States,True,No,M,1970-10-01 00:00:00
1647,1800,Sports,Joe Lacob,67,Atherton,Golden State Warriors,United States,True,Yes,M,1956-01-10 00:00:00
1647,1800,Technology,Joe Lau,33,Stanford,"Blockchain, technology",United States,True,No,M,1989-07-01 00:00:00
1647,1800,Diversified,Louise Lindh,43,Stockholm,Investments,Sweden,False,Yes,F,1979-10-20 00:00:00
1647,1800,Metals & Mining,Luo Yangyong & family,47,Panzhihua,Mining,China,True,No,M,1975-06-02 00:00:00
1647,1800,Media & Entertainment,Joao Roberto Marinho,69,Rio de Janeiro,Media,Brazil,False,No,M,1953-09-16 00:00:00
1647,1800,Media & Entertainment,Jose Roberto Marinho,67,Rio de Janeiro,Media,Brazil,False,No,M,1955-12-26 00:00:00
1647,1800,Media & Entertainment,Roberto Irineu Marinho,75,Rio de Janeiro,Media,Brazil,False,No,M,1947-10-13 00:00:00
1647,1800,Healthcare,Gary Michelson,74,Los Angeles,Medical patents,United States,True,Unknown,M,1949-01-14 00:00:00
1647,1800,Technology,Robert G. Miller,77,Montreal,Electronics components,Canada,True,Unknown,M,1945-07-03 00:00:00
1647,1800,Real Estate,David Mindus,51,Stockholm,Real estate,Sweden,True,No,M,1972-01-26 00:00:00
1647,1800,Technology,Adriaan Mol,39,Amsterdam,Fintech,Netherlands,True,Unknown,M,1984-03-14 00:00:00
1647,1800,Real Estate,Mofatraj Munot,78,Mumbai,Real estate,India,True,Yes,M,1944-10-04 00:00:00
1647,1800,Finance & Investments,Ezra Nahmad,77,Monte Carlo,Art,Monaco,False,Yes,M,1945-07-31 00:00:00
1647,1800,Manufacturing,Satyanarayan Nuwal,70,Nagpur,Industrial explosives,India,True,Yes,M,1952-07-25 00:00:00
1647,1800,Food & Beverage,Maike Oberwelland-Height,0,,Candy,Germany,False,Yes,F,
1647,1800,Diversified,Nihat Ozdemir,72,Ankara,Diversified,Turkey,True,No,M,1950-04-05 00:00:00
1647,1800,Technology,Benjamin Zhengmin Pan & family,53,Shenzhen,Electronics,China,True,No,M,1969-12-01 00:00:00
1647,1800,Media & Entertainment,Pierre Karl Péladeau,61,Montreal,Media,Canada,False,Unknown,M,1961-10-16 00:00:00
1647,1800,Finance & Investments,Ronald Perelman,80,New York,Leveraged buyouts,United States,True,No,M,1943-01-01 00:00:00
1647,1800,Technology,Olivier Pomel,46,New York,Cloud computing,France,True,No,M,1977-03-26 00:00:00
1647,1800,Media & Entertainment,Krit Ratanarak,76,Bangkok,"Media, real estate",Thailand,False,Unknown,M,1946-04-19 00:00:00
1647,1800,Manufacturing,Vinod Saraf,70,Mumbai,Chemicals,India,True,No,M,1952-06-16 00:00:00
1647,1800,Technology,Karin Schick,0,Gaildorf,Information technology,Germany,False,No,F,
1647,1800,Metals & Mining,Anatoly Sedykh,58,Moscow,Steel pipes,Russia,True,Unknown,M,1964-11-28 00:00:00
1647,1800,Food & Beverage,Genhuo Shao,57,Beijing,Agribusiness,China,True,No,M,1965-07-29 00:00:00
1647,1800,Energy,Shen Xiqiang & family,75,Yixing,Chemical,China,True,No,M,1948-03-02 00:00:00
1647,1800,Technology,S.D. Shibulal,68,Bangalore,Software services,India,True,No,M,1955-03-01 00:00:00
1647,1800,Fashion & Retail,Suh Kyung-bae,60,Seoul,Cosmetics,South Korea,False,No,M,1963-01-14 00:00:00
1647,1800,Food & Beverage,Bambang Sutantio,64,,Dairy & consumer products,Indonesia,True,Yes,M,1958-12-26 00:00:00
1647,1800,Manufacturing,Sze Man Bok,73,Jinjiang,Hygiene products,China,True,No,M,1950-01-01 00:00:00
1647,1800,Logistics,Jim Thompson,83,Hong Kong,Logistics,United States,True,Yes,M,1940-01-14 00:00:00
1647,1800,Manufacturing,Tran Dinh Long,62,Hanoi,Steel,Vietnam,True,No,M,1961-01-01 00:00:00
1647,1800,Technology,Alan Trefler,67,Brookline,Software,United States,True,No,M,1956-03-10 00:00:00
1647,1800,Finance & Investments,Riaz Valani,46,Malibu,E-cigarettes,United States,True,No,M,1976-09-01 00:00:00
1647,1800,Technology,Pieter van der Does,53,Amsterdam,Payments software,Netherlands,True,No,M,1969-05-01 00:00:00
1647,1800,Manufacturing,Martin Viessmann,69,Allendorf,Heating and cooling equipment,Germany,False,No,M,1953-10-10 00:00:00
1647,1800,Technology,Nikil Viswanathan,35,San Francisco,Blockchain technology,United States,True,No,M,1987-10-16 00:00:00
1647,1800,Media & Entertainment,Todd Wagner,62,Dallas,Online media,United States,True,No,M,1960-08-02 00:00:00
1647,1800,Technology,Evan Williams,51,San Francisco,Twitter,United States,True,No,M,1972-03-31 00:00:00
1647,1800,Metals & Mining,Kie Chie Wong,75,Sydney,Investments,Malaysia,False,Yes,M,1948-04-04 00:00:00
1647,1800,Finance & Investments,Thomas Wu,72,Taipei,Finance,Taiwan,False,No,M,1950-04-11 00:00:00
1647,1800,Energy,Wu Yingming,56,Ningde,Batteries,China,True,No,M,1967-01-01 00:00:00
1647,1800,Healthcare,Amy Wyss,52,Wilson,Medical equipment,United States,False,No,F,1971-01-01 00:00:00
1647,1800,Real Estate,Yan Zhi,50,Wuhan,Real estate,China,True,No,M,1972-07-01 00:00:00
1647,1800,Fashion & Retail,Yoshiaki Yoshida,82,,cosmetics,Japan,True,Yes,M,1941-01-31 00:00:00
1647,1800,Manufacturing,Alan Zekelman,60,Bloomfield Hills,Steel,Canada,False,Yes,M,1962-10-01 00:00:00
1647,1800,Real Estate,Zhang Li,70,Guangzhou,Real estate,China,True,No,M,1953-01-01 00:00:00
1725,1700,Sports,Amy Adams Strunk,67,Nashville,Tennessee Titans,United States,False,Unknown,F,1955-09-29 00:00:00
1725,1700,Finance & Investments,Marc Andreessen,51,Atherton,Venture capital investing,United States,True,Unknown,M,1971-07-09 00:00:00
1725,1700,Metals & Mining,Giovanni Arvedi,85,Cremona,Steel,Italy,True,Unknown,M,1937-08-28 00:00:00
1725,1700,Real Estate,Lesley Bamberger,57,Amsterdam,Real estate,Netherlands,False,Yes,M,1965-06-03 00:00:00
1725,1700,Media & Entertainment,Bang Si-hyuk,50,Seoul,Entertainment,South Korea,True,No,M,1972-08-09 00:00:00
1725,1700,Finance & Investments,David Booth,77,Austin,Mutual funds,United States,True,Unknown,M,1946-01-01 00:00:00
1725,1700,Technology,Jim Breyer,61,Austin,Venture capital,United States,True,No,M,1961-07-26 00:00:00
1725,1700,Manufacturing,Chen Kaichen,0,Guangzhou,Household chemicals,China,True,No,M,
1725,1700,Manufacturing,Kommer Damen,79,Gorinchem,Shipbuilding,Netherlands,False,No,M,1944-03-30 00:00:00
1725,1700,Food & Beverage,Carl DeSantis,83,Delray Beach,Energy drink,United States,True,Yes,M,1939-07-19 00:00:00
1725,1700,Finance & Investments,Marek Dospiva,53,Prague,Investments,Czech Republic,True,Yes,M,1969-07-18 00:00:00
1725,1700,Healthcare,Keith Dunleavy & family,53,Annapolis,Health IT,United States,True,Unknown,M,1969-06-25 00:00:00
1725,1700,Finance & Investments,John Elkann,47,Turin,"FIAT, investments",Italy,False,No,M,1976-01-04 00:00:00
1725,1700,Automotive,Francois Feuillet & family,74,Paris,"Motorhomes, RVs",France,False,No,M,1949-01-01 00:00:00
1725,1700,Media & Entertainment,Yasuhiro Fukushima,75,Tokyo,Video games,Japan,True,No,M,1947-08-18 00:00:00
1725,1700,Finance & Investments,Mario Gabelli,81,Greenwich,Money management,United States,True,No,M,1942-03-31 00:00:00
1725,1700,Finance & Investments,Rolf Gerling,68,Zurich,Insurance,Germany,False,Unknown,M,1954-12-15 00:00:00
1725,1700,Real Estate,John Goff,67,Fort Worth,Real estate,United States,True,Yes,M,1955-08-26 00:00:00
1725,1700,Fashion & Retail,Alexandre Grendene Bartelle,73,Porto Alegre,Shoes,Brazil,True,No,M,1950-01-23 00:00:00
1725,1700,Fashion & Retail,Gerry Harvey,83,Sydney,Retail,Australia,True,No,M,1939-09-18 00:00:00
1725,1700,Technology,He Zhaoxi,49,Shenzhen,Software,China,True,Unknown,M,1974-01-01 00:00:00
1725,1700,Real Estate,William Heinecke,73,Bangkok,Hotels,Thailand,True,Unknown,M,1949-06-04 00:00:00
1725,1700,Finance & Investments,Jay Hennick,66,Toronto,Real estate finance,Canada,True,No,M,1957-01-20 00:00:00
1725,1700,Manufacturing,Ilkka Herlin,64,Helsinki,"Elevators, escalators",Finland,False,Yes,M,1959-01-01 00:00:00
1725,1700,Real Estate,Asok Kumar Hiranandani,68,Singapore,Real estate,Singapore,False,Yes,M,1954-11-28 00:00:00
1725,1700,Finance & Investments,Hal Jackman,90,Toronto,"Insurance, investments",Canada,True,No,M,1932-06-10 00:00:00
1725,1700,Manufacturing,Pavan Jain,71,Delhi,Chemicals,India,False,Unknown,M,1951-05-17 00:00:00
1725,1700,Real Estate,Keeree Kanjanapas,72,Bangkok,Transportation,Thailand,True,No,M,1950-10-18 00:00:00
1725,1700,Healthcare,Osman Kibar,52,La Jolla,Biotech,United States,True,No,M,1971-04-01 00:00:00
1725,1700,Fashion & Retail,Kim Chang-soo,62,Seoul,Apparel,South Korea,True,No,M,1961-04-01 00:00:00
1725,1700,Media & Entertainment,Kim Jung-min,21,,Online gaming,South Korea,False,Unknown,F,2002-01-01 00:00:00
1725,1700,Media & Entertainment,Kim Jung-youn,19,,Online gaming,South Korea,False,Unknown,F,2004-01-01 00:00:00
1725,1700,Fashion & Retail,Mustafa Kucuk,59,Istanbul,Fashion retail,Turkey,True,Yes,M,1963-06-03 00:00:00
1725,1700,Real Estate,Christopher Kwok,37,Hong Kong,Real estate,Hong Kong,False,Yes,M,1986-04-01 00:00:00
1725,1700,Real Estate,Edward Kwok,42,Hong Kong,Real estate,Hong Kong,False,Yes,M,1981-04-01 00:00:00
1725,1700,Logistics,Lai Jianfa,53,Shanghai,Express delivery,China,True,Yes,M,
1725,1700,Diversified,Lau Cho Kun,87,"Tawau, Sabah","Palm oil, property",Malaysia,False,No,M,1936-01-10 00:00:00
1725,1700,Technology,Alexis Lê-Quôc,48,New York,Cloud computing,United States,True,No,M,1974-11-14 00:00:00
1725,1700,Healthcare,Lei Jufang,70,Lanzhou,Pharmaceuticals,China,True,No,F,1953-01-03 00:00:00
1725,1700,Healthcare,James Leininger,78,San Antonio,Medical products,United States,True,Unknown,M,1945-03-30 00:00:00
1725,1700,Food & Beverage,Xuhui Li,54,Foshan,Soy sauce,China,True,No,F,1968-06-15 00:00:00
1725,1700,Food & Beverage,Jimmy John Liautaud,59,Key Largo,Sandwich chain,United States,True,Unknown,M,1964-01-12 00:00:00
