rank,finalWorthInMillions,companyCategory,personName,age,city,source,countryOfCitizenship,selfMade,inherited,gender,birthDate
1434,2100,Food & Beverage,Sun Mengquan & family,73.0,Yantai,Edible oil,China,True,No,M,1950-03-01 00:00:00
1434,2100,Finance & Investments,Alexander Svetakov,55.0,Moscow,Real estate,Russia,True,No,M,1968-02-15 00:00:00
1434,2100,Fashion & Retail,Torsten Toeller,56.0,Krefeld,Pet food,Germany,True,No,M,1966-04-06 00:00:00
1434,2100,Food & Beverage,Barbara Tyson,74.0,Fayetteville,Food processing,United States,False,Unknown,F,1949-03-06 00:00:00
1434,2100,Food & Beverage,Hamdi Ulukaya,50.0,Norwich,Greek yogurt,Turkey,True,No,M,1972-10-26 00:00:00
1434,2100,Construction & Engineering,Wang Linpeng,54.0,Beijing,Furniture retailing,China,True,No,M,1968-05-01 00:00:00
1434,2100,Food & Beverage,Wei Ing-Chou,69.0,Tianjin,"Food, beverages",Taiwan,True,Yes,M,1953-07-01 00:00:00
1434,2100,Food & Beverage,Wei Yin-Chun,66.0,Taipei,"Food, beverages",Taiwan,True,Yes,M,1957-03-08 00:00:00
1434,2100,Food & Beverage,Wei Yin-Heng,64.0,Shanghai,"Food, beverages",Taiwan,True,Yes,M,1959-01-01 00:00:00
1434,2100,Food & Beverage,Wei Ying-Chiao,68.0,Taipei,"Food, beverages",Taiwan,True,Yes,M,1955-02-04 00:00:00
1434,2100,Gambling & Casinos,Elaine Wynn,80.0,Las Vegas,"Casinos, hotels",United States,True,Yes,F,1942-04-28 00:00:00
1434,2100,Automotive,Xu Xudong & family,53.0,Ningbo,Auto parts,China,True,Yes,M,1970-03-01 00:00:00
1434,2100,Fashion & Retail,Michael Ying,73.0,Hong Kong,Retail,Hong Kong,True,Yes,M,1949-12-01 00:00:00
1434,2100,Manufacturing,Yu Qibing & family,57.0,Ningbo,Glass,China,True,No,M,1965-11-01 00:00:00
1434,2100,Manufacturing,Yuan Fugen & family,72.0,Suzhou,Metal processing,China,True,Yes,M,1950-11-15 00:00:00
1434,2100,Manufacturing,Zhang Ning & family,49.0,Shanghai,Chemicals,Canada,True,No,F,1974-04-01 00:00:00
1434,2100,Healthcare,Zhao Tao,57.0,Xi'an,Pharmaceuticals,Singapore,False,No,M,1966-01-01 00:00:00
1516,2000,Construction & Engineering,Anu Aga,80.0,Pune,Engineering,India,False,Yes,F,1942-08-01 00:00:00
1516,2000,Fashion & Retail,Mohamed Al Fayed,94.0,London,"Retail, investments",Egypt,True,No,M,1929-01-27 00:00:00
1516,2000,Technology,Andrey Andreev,49.0,London,Online dating,United Kingdom,True,Unknown,M,1974-02-03 00:00:00
1516,2000,Finance & Investments,Michael Ashcroft,77.0,Turks and Caicos Islands,Security,United Kingdom,True,No,M,1946-01-01 00:00:00
1516,2000,Technology,Pavel Baudis,62.0,Prague,Software,Czech Republic,True,No,M,1960-05-15 00:00:00
1516,2000,Healthcare,Wilhelm Beier & family,66.0,,Pharmaceuticals,Germany,True,No,M,1956-04-21 00:00:00
1516,2000,Manufacturing,Cao Jianwei,44.0,Shangyu,Semiconductors,China,True,Unknown,M,1978-05-30 00:00:00
1516,2000,Manufacturing,Huwen Chen,52.0,Shanghai,Stationery,China,True,No,M,1970-07-01 00:00:00
1516,2000,Diversified,Phongthep Chiaravanont,71.0,Bangkok,Diversified,Thailand,False,Yes,M,1952-01-01 00:00:00
1516,2000,Diversified,Dou Zhenggang,69.0,Hangzhou,"Energy, chemicals",China,True,No,M,1953-05-21 00:00:00
1516,2000,Food & Beverage,Maria Franca Fissolo,88.0,Monaco,"Nutella, chocolates",Italy,False,Unknown,F,1935-01-01 00:00:00
1516,2000,Diversified,William Franke,85.0,Houston,Low-cost airlines,United States,True,No,M,1937-04-15 00:00:00
1516,2000,Healthcare,Mario Germano Giuliani,51.0,Monaco,Pharmaceuticals,Switzerland,False,No,M,1972-02-26 00:00:00
1516,2000,Real Estate,Amy Goldman Fowler,68.0,Rhinebeck,Real estate,United States,False,No,F,1954-04-19 00:00:00
1516,2000,Metals & Mining,John Hancock,47.0,London,Mining,Australia,False,No,M,1976-01-02 00:00:00
1516,2000,Technology,Hu Yangzhong,58.0,Hangzhou,Technology,China,True,No,M,1965-03-06 00:00:00
1516,2000,Manufacturing,Huang Dawen,62.0,Hong Kong,Silicon,Hong Kong,True,No,M,1960-11-01 00:00:00
1516,2000,Media & Entertainment,Huang Qiaoling,64.0,Hangzhou,Amusement parks,China,True,Yes,M,1958-11-15 00:00:00
1516,2000,Finance & Investments,Rajiv Jain,55.0,Fort Lauderdale,Finance,United States,True,Unknown,M,1968-01-27 00:00:00
1516,2000,Sports,Michael Jordan,60.0,Jupiter,"Charlotte Hornets, endorsements",United States,True,Yes,M,1963-02-17 00:00:00
1516,2000,Real Estate,Diane Kemper,77.0,New York,Real estate,United States,False,No,F,1945-07-21 00:00:00
1516,2000,Technology,Shlomo Kramer,57.0,Tel Aviv,"Software, investments",Israel,True,No,M,1966-03-14 00:00:00
1516,2000,Healthcare,Heikki Kyostila,77.0,Helsinki,Dental products,Finland,True,Yes,M,1946-01-19 00:00:00
1516,2000,Technology,Martin Lau,50.0,Hong Kong,E-commerce,Hong Kong,True,No,M,1973-04-01 00:00:00
1516,2000,Technology,Li Min,57.0,Fuzhou,Semiconductor,China,True,No,M,1965-12-26 00:00:00
1516,2000,Technology,Liang Rubo,40.0,Beijing,TikTok,China,True,No,M,1983-01-01 00:00:00
1516,2000,Manufacturing,Liang Zhaoxian,58.0,Foshan,Appliances,China,False,No,M,1965-01-01 00:00:00
1516,2000,Energy,Lin Fanlian,61.0,Linyi,"Energy, real estate",China,True,No,M,1961-06-01 00:00:00
1516,2000,Manufacturing,Aloke Lohia,64.0,Bangkok,Petrochemicals,India,False,No,M,1958-11-27 00:00:00
1516,2000,Real Estate,Bill Malhotra,73.0,Ottawa,Real estate,Canada,True,Yes,M,1949-09-08 00:00:00
1516,2000,Finance & Investments,Alexander Mamut,63.0,Tel Aviv,Investments,Russia,True,No,M,1960-01-29 00:00:00
1516,2000,Telecom,Craig McCaw,73.0,Hunts Point,Telecom,United States,False,No,M,1949-08-11 00:00:00
1516,2000,Manufacturing,Cunhui Nan,59.0,Wenzhou,Power equipment,China,True,No,M,1963-07-09 00:00:00
1516,2000,Service,Tengyun Nie & family,47.0,Shanghai,Logistics,China,True,No,M,1976-01-24 00:00:00
1516,2000,Finance & Investments,Oei Hong Leong,75.0,Singapore,Investments,Singapore,False,Yes,M,1948-03-21 00:00:00
1516,2000,Metals & Mining,Clive Palmer,69.0,Brisbane,Mining,Australia,True,No,M,1954-03-26 00:00:00
1516,2000,Technology,Matthew Prince,48.0,Park City,Cybersecurity,United States,True,No,M,1975-01-01 00:00:00
1516,2000,Service,Linda Pritzker,69.0,Missoula,"Hotels, investments",United States,False,Unknown,F,1953-09-14 00:00:00
1516,2000,Construction & Engineering,P.V. Krishna Reddy,53.0,Hyderabad,Infrastructure,India,True,Yes,M,1969-06-30 00:00:00
1516,2000,Metals & Mining,Bianca Rinehart,46.0,Brisbane,Mining,Australia,False,No,F,1977-03-19 00:00:00
1516,2000,Metals & Mining,Ginia Rinehart,36.0,Sydney,Mining,Australia,False,No,F,1986-09-06 00:00:00
1516,2000,Finance & Investments,T. Denny Sanford,87.0,Sioux Falls,"Banking, credit cards",United States,True,No,M,1935-12-23 00:00:00
1516,2000,Manufacturing,Bhadresh Shah,71.0,Ahmedabad,Engineering,India,True,Yes,M,1951-10-07 00:00:00
1516,2000,Media & Entertainment,Zygmunt Solorz-Zak,66.0,Warsaw,TV broadcasting,Poland,True,No,M,1956-08-04 00:00:00
1516,2000,Manufacturing,Michal Strnad,30.0,,Defense Contracting,Czech Republic,False,Unknown,M,1992-08-04 00:00:00
1516,2000,Fashion & Retail,Sylvia Stroeher,67.0,Darmstadt,Cosmetics,Germany,False,Unknown,F,1955-05-30 00:00:00
1516,2000,Technology,Otto Toto Sugiri,69.0,Jakarta,Data centers,Indonesia,True,No,M,1953-09-23 00:00:00
1516,2000,Sports,Larry Tanenbaum,77.0,Toronto,Sports,Canada,True,Unknown,M,1945-07-01 00:00:00
1516,2000,Finance & Investments,Wichai Thongtang,76.0,Bangkok,Investments,Thailand,True,Unknown,M,1947-01-01 00:00:00
1516,2000,Finance & Investments,Ion Tiriac,83.0,Bucharest,"Banking, insurance",Romania,True,Yes,M,1939-05-09 00:00:00
1516,2000,Metals & Mining,Hope Welker,37.0,New York,Mining,Australia,False,No,F,1985-08-13 00:00:00
1516,2000,Manufacturing,William Young,82.0,Ypsilanti,Plastics,United States,True,No,M,1941-01-01 00:00:00
1516,2000,Fashion & Retail,Ales Zavoral,46.0,,E-commerce,Czech Republic,True,Unknown,M,1976-10-24 00:00:00
1516,2000,Technology,Zhang Fan,57.0,Shenzhen,Touch screens,China,True,No,M,1965-12-29 00:00:00
1516,2000,Technology,Shilong Zhang & family,57.0,Beijing,Semiconductor,China,True,No,M,1966-01-01 00:00:00
1516,2000,Manufacturing,Zhang Wanzhen,73.0,Chaozhou,Electronics components,China,True,No,M,1949-12-01 00:00:00
1516,2000,Technology,Hongfei Zhao,48.0,Beijing,Software,China,True,No,M,1974-06-01 00:00:00
1516,2000,Energy,Zhou Jian,46.0,Shenzhen,Solar energy equipment,China,True,No,M,1976-07-01 00:00:00
1516,2000,Healthcare,Zhu Yiwen & family,59.0,Shanghai,Healthcare,China,True,Yes,M,1964-01-01 00:00:00
1575,1900,Diversified,Roberto Angelini Rossi,74.0,Santiago,"Forestry, mining",Chile,False,Yes,M,1948-07-30 00:00:00
1575,1900,Energy,Mika Anttonen,56.0,Helsinki,Oil & gas,Finland,True,Yes,M,1966-12-18 00:00:00
1575,1900,Sports,David Blitzer,53.0,New York,Sports,United States,True,Unknown,M,1969-09-07 00:00:00
1575,1900,Finance & Investments,Julio Bozano,87.0,Rio de Janeiro,Banking,Brazil,True,No,M,1936-02-01 00:00:00
1575,1900,Energy,Nikolai Buinov,55.0,Irkutsk,"Oil, gas",Russia,True,Yes,M,1967-07-09 00:00:00
1575,1900,Fashion & Retail,Nicola Bulgari,82.0,Rome,Luxury goods,Italy,False,Unknown,M,1941-01-16 00:00:00
1575,1900,Fashion & Retail,"Howard Butt, III. & family",71.0,San Antonio,Supermarkets,United States,False,Unknown,M,1952-04-04 00:00:00
1575,1900,Fashion & Retail,Stephen Butt & family,67.0,,Supermarkets,United States,False,Unknown,M,1955-05-24 00:00:00
1575,1900,Fashion & Retail,Jianxing Che,56.0,Shanghai,Furniture retailing,China,True,No,M,1966-07-18 00:00:00
1575,1900,Manufacturing,Huxiong Chen,52.0,Shanghai,Stationery,China,True,No,M,1970-07-01 00:00:00
1575,1900,Energy,Chen Qiongxiang,,Ningde,Batteries,China,True,No,F,
1575,1900,Technology,Chen Zhisong,57.0,Xiamen,Communication equipment,China,True,No,M,1966-01-07 00:00:00
1575,1900,Diversified,Manas Chiaravanond,,Bangkok,Diversified,Thailand,False,Yes,M,
1575,1900,Diversified,Prathip Chiravanond,74.0,Bangkok,Diversified,Thailand,False,Unknown,M,1948-10-21 00:00:00
1575,1900,Food & Beverage,Alexandra Daitch,60.0,Old Lyme,Cargill,United States,False,No,F,1963-01-01 00:00:00
1575,1900,Food & Beverage,Sol Daurella,57.0,Madrid,Coca-Cola bottler,Spain,False,Yes,F,1966-01-01 00:00:00
1575,1900,Sports,Mark Davis,67.0,Henderson,Las Vegas Raiders,United States,False,Unknown,M,1955-05-18 00:00:00
1575,1900,Finance & Investments,James Dinan,63.0,North Salem,Hedge funds,United States,True,Unknown,M,1959-05-22 00:00:00
1575,1900,Healthcare,Dong Fan,53.0,Zhuhai,Medical devices,China,True,No,M,
1575,1900,Automotive,Fritz Draexlmaier,,Landshut,Auto parts,Germany,False,Yes,M,
1575,1900,Diversified,Bulent Eczacibasi,73.0,Istanbul,"Pharmaceuticals, diversified",Turkey,False,Yes,M,1949-12-25 00:00:00
1575,1900,Diversified,Faruk Eczacibasi,68.0,Istanbul,"Pharmaceuticals, diversified",Turkey,False,Yes,M,1954-06-15 00:00:00
1575,1900,Diversified,Eduardo Eurnekian,90.0,Buenos Aires,"Airports, investments",Argentina,True,Yes,M,1932-12-04 00:00:00
1575,1900,Real Estate,David Fong,65.0,Hong Kong,Real estate,Hong Kong,False,Unknown,M,1957-05-29 00:00:00
1575,1900,Fashion & Retail,Guo Zhenyu & family,59.0,Kunming,Cosmetics,Canada,True,No,M,1963-11-01 00:00:00
1575,1900,Manufacturing,Surjit Kumar Gupta,81.0,Delhi,Electrical equipment,India,False,Yes,M,1942-01-13 00:00:00
1575,1900,Diversified,Caroline Hagen Kjos,39.0,Wollerau,Conglomerate,Norway,False,No,F,1984-01-01 00:00:00
1575,1900,Finance & Investments,Roberto Hernandez Ramirez,81.0,Mexico City,"Banking, investments",Mexico,True,Unknown,M,1942-03-24 00:00:00
1575,1900,Technology,Reid Hoffman,55.0,Palo Alto,LinkedIn,United States,True,No,M,1967-08-05 00:00:00
1575,1900,Manufacturing,Hu Rongda & family,64.0,Jinhua,Chemicals,China,True,Yes,M,1959-01-01 00:00:00
1575,1900,Real Estate,"B. Wayne Hughes, Jr.",63.0,Jackson,Storage facilities,United States,False,No,M,1959-05-27 00:00:00
1575,1900,Real Estate,Hui Wing Mau,72.0,Hong Kong,Real estate,Hong Kong,True,No,M,1950-07-01 00:00:00
1575,1900,Finance & Investments,Scott Kapnick,64.0,Naples,Private equity,United States,True,Yes,M,1959-02-09 00:00:00
1575,1900,Finance & Investments,Richard Kayne,77.0,Santa Monica,Investments,United States,True,Yes,M,1946-01-01 00:00:00
1575,1900,Finance & Investments,Dominika Kulczyk,45.0,London,Diversified,Poland,False,Yes,F,1977-07-30 00:00:00
1575,1900,Finance & Investments,Edward Lampert,60.0,Miami Beach,Sears,United States,True,Yes,M,1962-07-19 00:00:00
1575,1900,Diversified,Somsri Lamsam,,Bangkok,Diversified,Thailand,False,Unknown,M,
1575,1900,Food & Beverage,James Leprino,85.0,Indian Hills,Cheese,United States,False,No,M,1937-11-22 00:00:00
1575,1900,Real Estate,David Lichtenstein,61.0,Monsey,Real estate,United States,True,Unknown,M,1961-11-21 00:00:00
1575,1900,Real Estate,Lin Dingqiang & family,56.0,Beijing,Real estate,Hong Kong,True,Unknown,M,1966-10-01 00:00:00
1575,1900,Food & Beverage,Sarah MacMillan,69.0,Los Angeles,Cargill,United States,False,No,F,1954-01-01 00:00:00
1575,1900,Telecom,Strive Masiyiwa,62.0,London,Telecom,Zimbabwe,True,No,M,1961-01-29 00:00:00
1575,1900,Fashion & Retail,Robert Miller,89.0,Hong Kong,Retail,United Kingdom,True,No,M,1933-05-23 00:00:00
1575,1900,Technology,Simon Nixon,55.0,"St. Brelade, Jersey",Price comparison website,United Kingdom,True,Yes,M,1967-08-01 00:00:00
1575,1900,Food & Beverage,Kentaro Ogawa,74.0,Tokyo,Restaurants,Japan,True,Yes,M,1948-07-01 00:00:00
1575,1900,Manufacturing,Ajay Parekh,65.0,Mumbai,Adhesives,India,False,No,M,1957-06-23 00:00:00
1575,1900,Manufacturing,Narendrakumar Parekh,84.0,Mumbai,Adhesives,India,False,No,M,1938-04-17 00:00:00
1575,1900,Finance & Investments,Jennifer Pritzker,72.0,Chicago,"Hotels, investments",United States,False,No,F,1950-08-13 00:00:00
1575,1900,Fashion & Retail,G. Rajendran,80.0,Chennai,Jewellery,India,True,Yes,M,1942-10-05 00:00:00
1575,1900,Manufacturing,Ren Jianhua,66.0,Hangzhou,Kitchen appliances,China,True,No,M,1956-08-01 00:00:00
1575,1900,Finance & Investments,Larry Robbins,53.0,Alpine,Hedge funds,United States,True,Unknown,M,1969-10-21 00:00:00
1575,1900,Construction & Engineering,Dwight Schar,81.0,Palm Beach,"Homebuilding, NFL team",United States,True,Unknown,M,1942-02-08 00:00:00
1575,1900,Energy,Shao Jianxiong,,Hangzhou,Photovoltaics,China,True,Yes,M,
1575,1900,Manufacturing,Qinxiang Shao,68.0,Hangzhou,Diversified,China,True,Yes,M,1954-09-01 00:00:00
1575,1900,Technology,Hua Shen,60.0,Jiaxing,Semiconductors,United States,True,No,M,1963-01-01 00:00:00
1575,1900,Manufacturing,Shi Wen-long,95.0,Tainan,Plastics,Taiwan,True,No,M,1928-02-01 00:00:00
1575,1900,Finance & Investments,Peter Sondakh,73.0,Surabaya,Investments,Indonesia,True,No,M,1950-02-26 00:00:00
1575,1900,Food & Beverage,Lucy Stitzer,63.0,Greenwich,Cargill,United States,False,No,F,1960-01-01 00:00:00
1575,1900,Diversified,Elizabeth Sy,70.0,Manila,Diversified,Philippines,False,No,F,1952-06-01 00:00:00
1575,1900,Manufacturing,Hermanto Tanoko,60.0,Surabaya,Paints,Indonesia,False,Yes,M,1962-09-17 00:00:00
1575,1900,Construction & Engineering,Mehmet Sinan Tara,64.0,Istanbul,Construction,Turkey,False,Yes,M,1958-05-24 00:00:00
1575,1900,Fashion & Retail,Masateru Uno & family,76.0,Fukuoka,Drugstores,Japan,True,No,M,1947-02-06 00:00:00
1575,1900,Energy,Vardis Vardinoyannis & family,90.0,Athens,Oil and gas,Greece,True,Yes,M,1933-01-01 00:00:00
1575,1900,Real Estate,Jitendra Virwani,57.0,Bangalore,Real estate,India,False,No,M,1966-02-18 00:00:00
1575,1900,Real Estate,Wang Chaobin,67.0,Zhengzhou,Real estate,China,True,Unknown,M,1956-01-01 00:00:00
1575,1900,Fashion & Retail,Wang Ren-sheng,91.0,Zhengzhou,Retail,Taiwan,True,No,M,1931-12-01 00:00:00
1575,1900,Food & Beverage,Charlotte Colket Weber,80.0,Hobe Sound,Campbell Soup,United States,False,Yes,F,1942-11-19 00:00:00
1575,1900,Healthcare,Xie Juhua & family,72.0,Nanjing,Pharmaceuticals,China,False,No,F,1951-01-01 00:00:00
1575,1900,Manufacturing,Chuanhua Xu & family,88.0,Hangzhou,"Chemicals, logistics",China,True,No,M,1935-01-01 00:00:00
1575,1900,Finance & Investments,Gavril Yushvaev & family,65.0,,"Precious metals, real estate",Russia,True,Yes,M,1957-07-23 00:00:00
1575,1900,Diversified,Zhang Hongwei,68.0,Beijing,"Oil, banking",China,True,No,M,1954-12-26 00:00:00
1575,1900,Manufacturing,Anita Zucker,71.0,Charleston,Chemicals,United States,False,Yes,F,1952-01-19 00:00:00
1647,1800,Technology,Cameron Adams,43.0,Sydney,Software,Australia,True,No,M,1979-12-26 00:00:00
1647,1800,Fashion & Retail,Will Adderley,51.0,,Home furnishings,United Kingdom,False,Yes,M,1972-03-04 00:00:00
1647,1800,Diversified,Faisal Bin Qassim Al Thani,75.0,Doha,"Hotels, diversified",Qatar,True,No,M,1948-01-01 00:00:00
1647,1800,Sports,Leslie Alexander,79.0,Houston,Sports team,United States,True,Unknown,M,1943-06-30 00:00:00
1647,1800,Real Estate,Masaaki Arai,57.0,Tokyo,Home sales,Japan,True,No,M,1965-10-29 00:00:00
1647,1800,Fashion & Retail,Sabrina Benetton,49.0,Treviso,"Fashion retail, investments",Italy,False,Yes,F,1973-10-04 00:00:00
1647,1800,Technology,Sanjeev Bikhchandani,59.0,Delhi,Internet,India,True,No,M,1963-06-29 00:00:00
1647,1800,Finance & Investments,O. Francis Biondi,58.0,New York,Hedge funds,United States,True,Unknown,M,1964-07-04 00:00:00
1647,1800,Energy,Alejandro Bulgheroni,78.0,Manantiales,Oil & gas,Argentina,False,No,M,1944-11-01 00:00:00
1647,1800,Food & Beverage,R.G. Chandramogan,74.0,Chennai,Dairy,India,True,No,M,1949-03-01 00:00:00
1647,1800,Diversified,Binod Chaudhary,67.0,Kathmandu,Diversified,Nepal,False,Yes,M,1955-04-14 00:00:00
1647,1800,Technology,Parker Conrad,42.0,San Francisco,Software,United States,True,Unknown,M,1980-04-13 00:00:00
1647,1800,Technology,Tim Cook,62.0,Cupertino,Apple,United States,True,No,M,1960-11-01 00:00:00
1647,1800,Finance & Investments,Mark Coombs,62.0,London,Finance,United Kingdom,True,Unknown,M,1961-01-01 00:00:00
1647,1800,Media & Entertainment,John de Mol,68.0,Blaricum,TV programs,Netherlands,True,Unknown,M,1955-03-24 00:00:00
1647,1800,Construction & Engineering,D. Leopoldo Del Pino,60.0,Madrid,Construction,Spain,False,No,M,1962-07-30 00:00:00
1647,1800,Technology,Diao Zhizhong,59.0,Beijing,Software,China,True,Yes,M,1963-11-06 00:00:00
1647,1800,Healthcare,Robert Duggan,78.0,Clearwater,Pharmaceuticals,United States,True,No,M,1944-04-28 00:00:00
1647,1800,Sports,James France,78.0,Daytona Beach,"Nascar, racing",United States,False,Unknown,M,1944-10-24 00:00:00
1647,1800,Healthcare,Phillip Frost,86.0,Miami Beach,Pharmaceuticals,United States,True,No,M,1936-11-11 00:00:00
1647,1800,Finance & Investments,Jayme Garfinkel & family,77.0,Sao Paulo,Insurance,Brazil,False,Yes,M,1945-11-30 00:00:00
1647,1800,Food & Beverage,Christopher Goldsbury,80.0,San Antonio,Salsa,United States,False,Unknown,M,1943-01-01 00:00:00
1647,1800,Healthcare,Yusuf Hamied,86.0,Mumbai,Pharmaceuticals,India,False,No,M,1936-07-26 00:00:00
1647,1800,Finance & Investments,Brian Higgins,58.0,New York,Hedge funds,United States,True,Unknown,M,1965-02-08 00:00:00
1647,1800,Real Estate,Wei Huang,63.0,Hangzhou,Real estate,China,True,Yes,M,1959-09-30 00:00:00
1647,1800,Automotive,Yintai Jiang & family,72.0,Shanghai,Auto parts,China,True,Yes,M,1950-07-30 00:00:00
1647,1800,Healthcare,Lei Jin,57.0,Changchun,Pharmaceuticals,China,True,Yes,M,1965-08-01 00:00:00
1647,1800,Healthcare,Jin Lei & family,68.0,Beijing,Medical equipment,China,True,Yes,M,1954-09-23 00:00:00
1647,1800,Technology,Valentin Kipyatkov,46.0,Peyia,Software,Cyprus,True,No,M,1976-06-05 00:00:00
1647,1800,Diversified,Koo Kwang-mo,45.0,Seoul,LG,South Korea,False,Yes,M,1978-01-23 00:00:00
1647,1800,Technology,George Kurtz,52.0,Paradise Valley,Security software,United States,True,No,M,1970-10-01 00:00:00
1647,1800,Sports,Joe Lacob,67.0,Atherton,Golden State Warriors,United States,True,Yes,M,1956-01-10 00:00:00
1647,1800,Technology,Joe Lau,33.0,Stanford,"Blockchain, technology",United States,True,No,M,1989-07-01 00:00:00
1647,1800,Diversified,Louise Lindh,43.0,Stockholm,Investments,Sweden,False,Yes,F,1979-10-20 00:00:00
1647,1800,Metals & Mining,Luo Yangyong & family,47.0,Panzhihua,Mining,China,True,No,M,1975-06-02 00:00:00
1647,1800,Media & Entertainment,Joao Roberto Marinho,69.0,Rio de Janeiro,Media,Brazil,False,No,M,1953-09-16 00:00:00
1647,1800,Media & Entertainment,Jose Roberto Marinho,67.0,Rio de Janeiro,Media,Brazil,False,No,M,1955-12-26 00:00:00
1647,1800,Media & Entertainment,Roberto Irineu Marinho,75.0,Rio de Janeiro,Media,Brazil,False,No,M,1947-10-13 00:00:00
1647,1800,Healthcare,Gary Michelson,74.0,Los Angeles,Medical patents,United States,True,Unknown,M,1949-01-14 00:00:00
1647,1800,Technology,Robert G. Miller,77.0,Montreal,Electronics components,Canada,True,Unknown,M,1945-07-03 00:00:00
1647,1800,Real Estate,David Mindus,51.0,Stockholm,Real estate,Sweden,True,No,M,1972-01-26 00:00:00
1647,1800,Technology,Adriaan Mol,39.0,Amsterdam,Fintech,Netherlands,True,Unknown,M,1984-03-14 00:00:00
1647,1800,Real Estate,Mofatraj Munot,78.0,Mumbai,Real estate,India,True,Yes,M,1944-10-04 00:00:00
